FSC,NIIN,Nomenclature,part_number,cage_code,UI,Unit_Price,dss_weight,dss_cube,unit_pack_weight,unit_pack_cube,Imputed
5998,016713352,"INTERFACE UNIT,INPU","31M-365-0, 12611361, 12696162, 31M-394-0, 31M-344-0, 12606676","SQX48, 19207, 71400, 75Q65",EA,477.14,4,0.978,4,0.978,No
6130,016512255,"CONTROL,POWER SUPPL","4020056, GB-180-101, 12603244","75Q65, 0ENJ2, 19207",EA,354.16,0.75,0.046,0.75,0.046,No
6140,013742243,"BATTERY,STORAGE","88-22800, 8004-003/MDL. NO. 34/78, 10180202, 003-000631-000, 581733-002, 8004-003","30554, Z8H00, 3NNX8, 02FP7, 75906, 0UJ55",EA,201.76,45,1.055,45,1.055,No
6150,016786731,WIRING HARNESS,12609951,"75Q65, 19207",EA,90.12,0.89,0.109,0.89,0.109,No
2520,016713356,"COOLER,FLUID,TRANSM","1A0218330000, 12613889","3FQN6, 19207, 75Q65",EA,3058.05,279.4,30.938,279.4,30.938,No
2520,016731378,"MODULATOR,TRANSMISS",Not in FLIS,Not in FLIS,EA,788.16,1.5,0.094,1.5,0.094,No
2530,016731114,"BRAKE,SINGLE DISK","12601966, 4040644, 23123803","75Q65, 19207, 78500",EA,859.67,8,1.338,8,1.338,No
2530,016774391,"SEAT,BALL SOCKET","J-55-BJ-3000-A-11, J-55-BJ-3000-A-12, 12600753, P211001J55BJ1","1F337, 75Q65, 19207, U7775",EA,242.17,3,0.101,3,0.101,No
2540,016764741,"CYLINDER ASSEMBLY,R","12608708, 100ES0026-3, 100ES0028-3","19207, 0LVS7",EA,1061.92,35,0.86,35,0.86,No
2815,015081914,"SPEED SENSOR,DIESEL","5001863484, 70-10-531, 2519712C91, 83357214000, 165315, 165593, 21037139, 10331423, 17228191-0, AT 29536408, 29536408, 4370369","F6573, U4542, 338X5, A00AM, S3002, 7041B, SQ650, A242N, A486G, S8326, 73342, 75Q65, ST237",EA,20.03,0.26,0.043,0.26,0.043,No
2910,016713394,"INJECTOR ASSEMBLY,F","12678992, 12698552, 4391047","24617, 75Q65",EA,509.84,1,0.079,1,0.079,No
3040,998854699,"CONNECTING LINK,RIG",Not in FLIS,Not in FLIS,EA,245.19,0.271,0.552,0.271,0.552,Yes
3950,016713362,TENSIONER PULLEY AS,"25414-01, 12602138","20796, 19207, 75Q65",EA,301.13,3.759,0.148,3.759,0.148,No
4330,015135166,SUCTION FILTER,"21037115, 7421037115, 10376732, 1225975, 29537966, 29542824, 16533901, 165339, 4370377","A242N, F6573, ST237, A486G, S3002, A00AM, 73342, 7041B, 75Q65",EA,25.76,1.47,0.283,1.47,0.283,No
4730,013299151,"CLAMP,HOSE","12414507, 12414507-006, 12675573-005, 12485340 FIND 14, 12485340, 1970850, CT-250L, 2529 2184-250, A58-54, CT 250L, 4397085-008, 456720127409, 10408255, 10625783-5, CT 250 L B, 5342PL0703679","19207, 45152, D8773, AC90N, 03533, 0FW39, 6W728, 0000V, 7Z588, A486G, 56161, 75Q65, 9009H",EA,3.61,0.216,0.007,0.216,0.007,No
5330,016713395,GASKET,"4392846, 12654651","75Q65, 24617",EA,5.37,0.003,0.001,0.003,0.001,No
5945,016651080,"RELAY,ELECTROMAGNET","4278548, MXSD-014, MXSD-548, 12611126","75Q65, 3CXS7, 19207",EA,503.98,3.54,0.199,3.54,0.199,No
6110,016713340,"CONTROLLER,MOTOR","12611106, 43701","19207, 7PMZ4, 1GWH5",EA,13.98,2.2,0.093,2.2,0.093,No
6150,016695727,WIRING HARNESS,12603185,"75Q65, 19207",EA,1590.72,12,1,12,1,No
2590,016686993,"WIRING HARNESS,BRAN","12611617, 12602106","75Q65, 19207",EA,200.91,1,0.194,1,0.194,No
2510,008868061,"SHOCK ABSORBER,DIRE","8716992, 0E12437, X57309, N5751, 5-13-2507-P6","19207, 76445, 76110, 17606, 81337",EA,46.74,4.932,0.218,4.932,0.218,No
2540,011689876,"BOX,ACCESSORIES STO",7035486,19207,EA,150.26,13,1.172,13,1.172,No
4510,014330396,"FAUCET,SINGLE","12406415, 7034881, HB 39, YC-453, C-138BR.75","19207, 69K66, L0983, 80885, 4J828, 1SF47",EA,71.74,0.98,0.023,0.98,0.023,No
4720,000182296,"HOSE ASSEMBLY,NONME","FA8836EGH0893, 8330805, 8741770","01276, 19207",EA,43.07,2.42,0.361,2.42,0.361,No
4720,014409299,"HOSE ASSEMBLY,NONME","8724753-1, 8724753",19207,EA,16.21,1,0.03,1,0.03,No
4730,001682075,"ADAPTER,STRAIGHT,PI",7065947,19207,EA,10.63,0.7,0.011,0.7,0.011,No
5330,000889167,GASKET,"A-A-59326, AA59326-G-3, MS27030-3","58536, 96906",EA,0.59,0.016,0.003,0.016,0.003,No
5330,002468223,GASKET,"2208G111, 9669, 10910885","3D6E9, 8E499, 78500, 09386, 19207, 59690, 65282",EA,0.76,0.42,0.005,0.42,0.005,No
5330,013179640,"SEAL,NONMETALLIC SP",12354242,19207,EA,24.07,1.356,0.155,1.356,0.155,No
5331,015483856,O-RING,"E00461, LFEMUMS-011, 55616","A0178, FASM4, 09YN9",EA,1.45,0.02,0,0.02,0,No
5855,015483809,BATTERY DOOR KIT,"56788, P56788, LFEMUMS-010","09YN9, FASM4",KT,126.08,0.047,0.005,0.047,0.005,No
1005,016670429,TRIGGER,05-558,43VN9,EA,663.14,0.084,0.009,0.084,0.009,No
5305,016460507,"SCREW,CAP,SOCKET HE",AI15-2934-A4,"1F9Q6, U4393",EA,3,0.02,0.003,0.02,0.003,No
5315,016454056,"PIN,STRAIGHT,HEADLE",MK0018,61JB6,EA,1.21,0.01,0,0.01,0,No
5315,016455027,"PIN,STRAIGHT,HEADLE",MK0011,61JB6,EA,1.21,0.01,0.004,0.01,0.004,No
5315,016455035,"PIN,STRAIGHT,HEADLE",MK0015,61JB6,EA,1.61,0.002,0.001,0.002,0.001,No
1005,009926667,"DETENT,SAFETY","SP61785, 1005009926667, 8448631, 61785, SP 61785, CF61785","Z2C27, A00AM, 19204, 13629, 2C085",EA,1.03,0.01,0,0.01,0,No
1005,015029977,"BOLT ASSEMBLY,RIFLE",20051,1S002,EA,588.1,0.22,0.011,0.22,0.011,No
1005,015029997,"BUFFER ASSEMBLY,REC",99133,1S002,EA,87.75,0.3,0.009,0.3,0.009,No
1005,015029999,"PIN,FIRING",99077,1S002,EA,62.29,0.002,0.002,0.002,0.002,No
1005,015030001,"EJECTOR,CARTRIDGE",97170,1S002,EA,24.17,0.001,0,0.001,0,No
1005,015048377,SET RING GAS,21002,1S002,SE,33.71,0.001,0.001,0.001,0.001,No
1005,015378616,"MOUNT,RING SET,SCOP","PR306-76, 306-76","090F8, 0WXH8",SE,254.82,1,0.007,1,0.007,No
1005,015428087,"PIN,SLOTTED SPRING",21178,1S002,EA,4.88,0.005,0,0.005,0,No
1005,015428089,"ACTUATOR,GUN SAFETY",20066,1S002,EA,5.68,0.02,0.002,0.02,0.002,No
1005,015428093,"ACTUATOR,GUN SAFETY","20065, 20386",1S002,EA,49.11,0.038,0.003,0.038,0.003,No
1005,015537514,"WASHER,HANDGUARD SC",25120,1S002,PG,7.25,0.006,0,0.006,0,No
1005,015540751,"PIN,SPRING SLOTTED",20403,1S002,EA,4.51,0.002,0.001,0.002,0.001,No
1005,015541589,"PUSH BUTTON,FRONT S",25368,1S002,EA,9.42,0.001,0.001,0.001,0.001,No
1005,015920663,TRIGGER ASSEMBLY,"25962, 25362",1S002,EA,336.11,0.5,0.016,0.5,0.016,No
1005,015921273,CHARGING HANDLE ASS,25359,1S002,EA,193.1,0.09,0.012,0.09,0.012,No
1005,015921283,"RECEIVER,CARTRIDGE","25197-TAUPE, 30037",1S002,EA,662.87,1,0.4,1,0.4,No
1005,015921546,BARREL AND GAS BLOC,24728,1S002,EA,3651.65,4.84,0.062,4.84,0.062,No
1005,016408970,TRIGGER,25926,1S002,EA,367.97,0.1,0.01,0.1,0.01,No
1005,016537865,"EJECTOR,CARTRIDGE",30559,1S002,EA,29.58,0.025,0,0.025,0,No
1005,016656352,"SPRING,HELICAL,COMP",30564,1S002,EA,3.52,0.005,0.001,0.005,0.001,No
1385,015048374,"RETAINER,FIRING PIN",91429,1S002,EA,7.64,0.001,0.001,0.001,0.001,No
5305,015044084,"SCREW,CAP,SOCKET HE",22449,1S002,EA,3.46,0.001,0.001,0.001,0.001,No
5305,015418978,"SCREW,MACHINE",20118,1S002,EA,6.09,0.35,0.009,0.35,0.009,No
5305,015908821,SETSCREW,"25337, 25337C",1S002,EA,8.7,0.005,0,0.005,0,No
5305,015937616,"SCREW,BUTTSTOCK",24996,1S002,EA,10.55,0.01,0.001,0.01,0.001,No
5315,000586081,"PIN,SPRING","NAS561-4-10, 5315000586081, 53-028-125-0625, 95106, 138-55, CF95106, 59-028-125-0625, MS 16562-129, 3020984-3-10, MS9047-102, MS16562-129","80205, A00AM, 72962, 13629, 10988, 2C085, D9182, 96906",HD,2.16,0.145,0.003,0.145,0.003,No
5315,006900544,"PIN,SPRING","MS39086-93, 7793470, 5315006900544, 99090, 3000057050","96906, 19205, SCY13, 13629, B0897",PG,7.4,0.002,0,0.002,0,No
5315,009927309,"PIN,GROOVED,HEADLES","711419706300, SP61654, 5315009927309, 1005-992-7309, SP 61654, 61654, 8448609, CF61654","0000V, Z2C27, A00AM, 13629, 19204, 2C085",EA,0.46,0.002,0,0.002,0,No
5315,010489372,"PIN,SPRING","5315010489372, 8448521-2","A00AM, 19204",PG,0.01,0,0,0,0,No
5315,015029987,"PIN,STRAIGHT,HEADLE",94067,1S002,EA,5.62,0.005,0,0.005,0,No
5315,015029994,"PIN,SPRING",99080,1S002,EA,3.73,0.001,0,0.001,0,No
5315,015029995,"PIN,SPRING",20173,1S002,EA,7.93,0.001,0,0.001,0,No
